id,source,destination,shortest.path.length,diversion.path.length,sample.time,sample.time.diff,target.id
veh0,25276303,2282305643,375.847,493.956,262,262.000000,90223109
veh1,293294720,109431,449.101,536.888,214,214.000000,107742
veh2,2138932181,2019120153,385.068,540.986,299,85.000000,3497406877
veh3,108357,110150,376.063,471.947,370,71.000000,107742
veh4,1502785402,25481084,344.529,499.118,429,429.000000,3497406877
