id,source,destination,shortest.path.length,diversion.path.length,sample.time,sample.time.diff,target.id
veh0,108290,5119229774,370.723,447.318,295,295.000000,1237005046
veh1,cluster_26607516_846861650,2140125011,220.490,561.907,416,121.000000,1237005046
veh2,1207133025,1697813659,85.063,382.401,570,167.000000,983836443
veh3,25532841,900761745,281.614,809.740,403,403.000000,983836443
veh4,25501324,245406665,358.154,550.471,1044,474.000000,983836443
