target,vehicle,time,dt
601141518,veh4,395,inf
601141518,veh2,455,60.000000
601141518,veh3,455,0.000000
601141518,veh1,457,2.000000
601141518,veh0,545,88.000000
601141518,veh8,1625,1080.000000
601141518,veh9,1715,90.000000
1039760426,veh6,1849,inf
